"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"1073","Adam Fantilli","CBJ","C","131","239.83333333333","3","4","1","3","7","53.85","50","6.00","6.4","103","72","49","12","2","9","4","2","2","0","0","1","9","3","2","12","1","52","48","52.00"
"4","Zach Parise","COL, NYI","L","112","127.95","3","3","2","1","6","66.67","26","11.54","5.48","39","36","34","24","0","7","2","1","1","0","0","0","2","0","3","8","3","4","5","44.44"
"63","Lars Eller","COL, PIT, WSH","C","246","159.3","4","2","2","0","6","46.15","20","20.00","4.09","51","35","29","18","0","8","2","1","1","0","0","0","3","0","0","4","0","42","24","63.64"
"247","Jacob Trouba","ANA, NYR","D","228","130","2","4","3","1","6","60.00","25","8.00","1.52","42","31","10","0","0","4","2","1","1","0","0","1","3","0","1","0","4","0","0","-"
"275","Josh Anderson","MTL","R","228","262.96666666667","4","2","1","1","6","30.00","51","7.84","8.59","75","65","56","32","0","8","20","6","5","0","1","3","5","2","16","14","0","8","8","50.00"
"378","Kasperi Kapanen","EDM, PIT, STL","R","206","153.13333333333","3","3","2","1","6","50.00","19","15.79","2.68","27","24","17","9","0","2","2","1","1","0","0","0","3","0","2","4","0","1","2","33.33"
"389","Christian Dvorak","MTL","C","176","172.96666666667","2","4","2","2","6","37.50","28","7.14","6.59","42","36","37","25","0","8","2","1","1","0","0","0","6","0","2","1","2","71","54","56.80"
"412","Kevin Labanc","CBJ, S.J","R","152","155.5","2","4","2","2","6","75.00","32","6.25","3.98","53","42","28","8","0","0","10","5","5","0","0","0","3","1","2","11","0","0","3","0.00"
"615","Conor Timmins","ARI, PIT, TOR","D","120","88.4","0","6","4","2","6","75.00","8","0.00","0.72","23","13","10","0","0","1","0","0","0","0","0","0","4","1","0","3","4","0","0","-"
"654","Ryan Poehling","PHI, PIT","C","198","60.666666666667","3","3","2","1","6","75.00","8","37.50","0.98","11","9","8","6","0","1","0","0","0","0","0","0","1","1","0","2","0","16","23","41.03"
"716","K'Andre Miller","NYR","D","233","132.2","0","6","3","3","6","46.15","15","0.00","0.79","29","17","6","1","0","5","0","0","0","0","0","1","2","1","2","1","7","0","0","-"
"775","Scott Perunovich","NYI, STL","D","89","155.4","0","6","3","3","6","40.00","8","0.00","0.8","17","12","10","0","0","2","0","0","0","0","0","1","2","2","0","6","5","0","0","-"
"842","Simon Holmstrom","NYI","R","200","151.18333333333","2","4","2","2","6","66.67","16","12.50","2.31","30","23","17","9","1","1","2","1","1","0","0","1","5","0","1","5","1","0","0","-"
"906","Alexander Holtz","N.J, VGK","R","154","163.65","4","2","1","1","6","46.15","24","16.67","4.13","62","41","31","9","0","5","4","2","2","0","0","0","5","0","1","8","0","0","1","0.00"
"1015","Cutter Gauthier","ANA","L","83","127.35","2","4","3","1","6","75.00","23","8.70","2.83","54","38","20","2","0","2","0","0","0","0","0","1","6","1","0","3","0","2","8","20.00"
"1055","Marcus Bjork","CBJ","D","33","69.883333333333","1","5","3","2","6","66.67","7","14.29","0.46","9","9","1","0","0","0","2","1","1","0","0","1","0","0","0","4","4","0","0","-"
"1068","Zach Benson","BUF","L","146","181.28333333333","3","3","2","1","6","46.15","35","8.57","6.54","44","42","39","32","1","6","4","2","2","0","0","0","4","1","1","2","0","0","4","0.00"
"58","Ryan McDonagh","NSH, T.B","D","227","99.866666666667","0","5","2","3","5","71.43","9","0.00","0.71","27","16","10","0","0","3","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"62","Alec Martinez","CHI, VGK","D","176","76.966666666667","0","5","0","5","5","55.56","5","0.00","0.43","19","9","5","0","0","1","2","1","1","0","0","0","3","2","0","0","1","0","0","-"
"194","Mike Reilly","BOS, FLA, NYI","D","89","143.11666666667","0","5","2","3","5","45.45","26","0.00","1.24","59","37","9","0","0","6","2","1","1","0","0","0","3","0","1","0","2","0","0","-"
"402","Danton Heinen","BOS, PIT, VAN","L","218","124.91666666667","3","2","1","1","5","50.00","15","20.00","2.41","28","23","19","7","0","2","0","0","0","0","0","0","2","1","2","7","0","5","7","41.67"
"458","Caleb Jones","CHI, COL, L.A","D","104","119.96666666667","1","4","3","1","5","71.43","10","10.00","0.92","28","15","9","2","0","6","4","2","2","0","0","1","3","1","1","3","4","0","0","-"
"538","Dillon Dube","CGY","C","125","132.38333333333","2","3","2","1","5","50.00","26","7.69","4.34","51","37","37","18","0","3","0","0","0","0","0","0","4","0","5","15","0","11","6","64.71"
"546","Trent Frederic","BOS, EDM","C","219","85.9","3","2","1","1","5","55.56","12","25.00","3.14","22","20","20","14","0","3","0","0","0","0","0","0","2","0","4","6","1","10","7","58.82"
"576","Jacob MacDonald","COL, S.J","D","92","90.333333333333","3","2","0","2","5","35.71","16","18.75","1.41","28","22","11","1","0","4","2","1","1","0","0","1","2","2","5","4","0","0","0","-"
"621","Michael Rasmussen","DET","C","208","124.6","2","3","3","0","5","38.46","15","13.33","4.72","27","27","26","24","1","4","2","1","1","0","0","0","2","0","1","7","2","21","16","56.76"
"690","Sheldon Dries","VAN","C","63","91.283333333333","4","1","1","0","5","41.67","11","36.36","2.55","26","21","20","15","0","1","0","0","0","0","0","0","3","0","1","4","0","33","27","55.00"
"744","Nils Lundkvist","DAL","D","158","145.71666666667","1","4","1","3","5","38.46","19","5.26","1.54","38","27","6","0","0","7","4","2","2","0","0","0","4","0","3","5","3","0","0","-"
"832","Nicholas Robertson","TOR","L","140","133.58333333333","3","2","1","1","5","71.43","22","13.64","3.81","47","34","27","11","0","3","0","0","0","0","0","0","0","1","5","12","0","1","0","100.00"
"920","Will Cuylle","NYR","L","167","79.933333333333","3","2","2","0","5","71.43","13","23.08","2.4","22","20","18","11","1","2","0","0","0","0","0","0","2","0","3","4","0","1","7","12.50"
"946","Emil Heineman","MTL","L","66","64.233333333333","3","2","1","1","5","100.00","10","30.00","2.01","23","18","14","5","0","3","6","3","3","0","0","1","1","1","1","1","0","0","0","-"
"952","Daniil Miromanov","CGY, VGK","D","82","82.816666666667","1","4","2","2","5","55.56","7","14.29","0.53","21","12","6","0","0","2","0","0","0","0","0","0","2","0","0","1","2","0","0","-"
"990","Fedor Svechkov","NSH","C","52","54.85","2","3","3","0","5","45.45","12","16.67","2.64","24","16","18","10","0","5","2","1","1","0","0","0","4","0","1","1","0","6","8","42.86"
"1088","Uvis Balinskis","FLA","D","102","77.116666666667","0","5","5","0","5","50.00","8","0.00","0.47","17","10","7","0","0","2","2","1","1","0","0","0","0","1","0","2","0","0","0","-"
"1098","Collin Graf","S.J","R","40","56.083333333333","1","4","3","1","5","71.43","7","14.29","1.06","10","9","7","3","0","2","0","0","0","0","0","0","2","1","0","0","0","1","1","50.00"
"2","Ryan Suter","DAL, STL","D","246","147.51666666667","0","4","2","2","4","30.77","8","0.00","0.43","27","12","5","0","0","1","4","2","2","0","0","0","3","1","2","1","5","0","0","-"
"16","Paul Stastny","CAR","C","73","115.13333333333","2","2","1","1","4","33.33","11","18.18","3.4","21","20","18","14","1","3","0","0","0","0","0","0","1","0","0","2","0","39","24","61.90"
"49","Sam Gagner","EDM, WPG","C","76","94.583333333333","1","3","2","1","4","40.00","15","6.67","2.03","26","19","15","8","0","5","2","1","1","0","0","0","5","0","1","3","0","6","17","26.09"
"187","Adam Lowry","WPG","C","236","155.1","0","4","3","1","4","33.33","21","0.00","4.13","31","29","29","20","2","7","7","2","1","1","0","1","1","2","6","10","0","72","60","54.55"
"215","Joel Armia","MTL","R","190","125.71666666667","0","4","3","1","4","57.14","14","0.00","2.48","24","21","14","7","0","3","2","1","1","0","0","1","6","1","1","5","1","0","1","0.00"
"222","Colin Miller","DAL, N.J, WPG","D","185","59.533333333333","2","2","1","1","4","57.14","12","16.67","1.57","28","17","11","3","0","4","0","0","0","0","0","0","3","0","2","3","3","0","0","-"
"251","Colton Parayko","STL","D","225","115.78333333333","1","3","2","1","4","66.67","14","7.14","1.35","26","22","6","1","0","5","0","0","0","0","0","0","1","2","1","2","1","0","0","-"
"308","Miles Wood","COL, N.J","L","187","101.61666666667","3","1","1","0","4","50.00","23","13.04","4.33","34","33","27","20","0","5","2","1","1","0","0","1","7","1","2","5","0","0","0","-"
"330","Brett Pesce","CAR, N.J","D","224","112.76666666667","1","3","1","2","4","50.00","12","8.33","0.92","29","19","4","0","0","4","0","0","0","0","0","1","0","2","0","0","2","0","0","-"
"407","Dakota Joshua","VAN","C","199","63.9","3","1","0","1","4","66.67","10","30.00","2.37","14","13","14","12","0","1","0","0","0","0","0","0","2","1","7","0","0","6","1","85.71"
"502","Mason Appleton","WPG","C","194","30.583333333333","3","1","1","0","4","66.67","6","50.00","0.81","7","7","5","4","0","1","0","0","0","0","0","0","1","0","0","2","0","0","0","-"
"594","Michael Eyssimont","S.J, SEA, T.B, WPG","C","212","75.883333333333","2","2","0","2","4","57.14","13","15.38","2.78","24","21","17","8","0","2","7","2","1","1","0","1","3","1","2","3","0","2","1","66.67"
"595","Michael Carcone","ARI, UTA","L","136","68.766666666667","1","3","1","2","4","80.00","8","12.50","1.44","21","16","9","3","0","2","0","0","0","0","0","0","1","0","2","4","0","0","0","-"
"659","Alexandre Texier","CBJ, STL","C","109","56.6","1","3","1","2","4","50.00","6","16.67","1.66","16","12","9","4","0","3","2","1","1","0","0","0","1","0","2","1","0","0","0","-"
"677","Sebastian Aho","NYI","D","129","95.716666666667","0","4","1","3","4","80.00","7","0.00","0.5","16","11","2","0","0","2","0","0","0","0","0","0","2","0","2","4","0","0","0","-"
"702","Kiefer Sherwood","NSH, VAN","L","178","124.15","1","3","2","1","4","50.00","14","7.14","1.97","30","22","17","7","0","3","2","1","1","0","0","1","5","1","5","6","1","2","5","28.57"
"705","Oliver Wahlstrom","BOS, NYI","R","110","104.78333333333","2","2","1","1","4","57.14","24","8.33","1.81","47","32","13","0","1","6","2","1","1","0","0","1","4","1","1","4","1","2","3","40.00"
"717","Filip Zadina","DET, S.J","R","102","98.7","3","1","0","1","4","66.67","10","30.00","2.72","25","20","15","11","0","2","0","0","0","0","0","1","3","1","0","5","0","4","8","33.33"
"747","Ty Smith","CAR, PIT","D","17","69.816666666667","1","3","2","1","4","66.67","11","9.09","0.78","16","14","5","0","0","2","2","1","1","0","0","0","2","1","0","0","0","0","0","-"
"768","Martin Pospisil","CGY","C","144","92.35","1","3","1","2","4","44.44","11","9.09","3.08","20","19","17","12","0","0","4","2","2","0","0","1","0","1","1","2","0","0","0","-"
"770","Paul Cotter","N.J, VGK","C","210","96.166666666667","2","2","1","1","4","33.33","5","40.00","1.07","21","13","12","4","0","4","4","2","2","0","0","0","1","0","11","11","1","9","5","64.29"
"771","Nikolai Kovalenko","COL, S.J","R","57","48.933333333333","3","1","1","0","4","66.67","7","42.86","1.61","13","13","10","6","0","0","2","1","1","0","0","0","3","0","0","1","0","2","3","40.00"
"781","Rafael Harvey-Pinard","MTL","L","80","75.333333333333","4","0","0","0","4","44.44","15","26.67","3.43","26","22","26","18","0","2","0","0","0","0","0","0","3","0","1","2","0","0","1","0.00"
"800","Peyton Krebs","BUF","C","235","158.85","2","2","1","1","4","40.00","11","18.18","2.49","20","17","16","10","0","3","0","0","0","0","0","3","6","1","3","8","0","36","31","53.73"
"825","Henry Thrun","S.J","D","119","64.366666666667","2","2","2","0","4","66.67","6","33.33","1.05","15","12","9","3","0","1","0","0","0","0","0","0","1","1","0","0","3","0","0","-"
"859","Valtteri Puustinen","PIT","R","65","88.366666666667","2","2","1","1","4","44.44","17","11.76","2.77","27","22","16","8","0","0","2","1","1","0","0","0","2","1","0","2","0","0","0","-"
"878","Mitchell Chaffee","T.B","R","96","80.666666666667","4","0","0","0","4","57.14","17","23.53","3.4","26","23","24","12","0","1","0","0","0","0","0","0","4","0","3","1","0","0","0","-"
"899","Justin Barron","MTL, NSH","D","149","110.3","2","2","1","1","4","80.00","11","18.18","0.75","30","17","7","0","0","1","0","0","0","0","0","0","0","1","0","1","1","0","0","-"
"958","Josh Doan","ARI, UTA","R","62","72.466666666667","3","1","1","0","4","33.33","13","23.08","3.3","21","17","19","10","0","2","0","0","0","0","0","0","1","0","0","1","0","7","9","43.75"
"1021","Marco Kasper","DET","C","78","86.85","2","2","0","2","4","36.36","20","10.00","2.84","30","25","21","12","0","2","2","1","1","0","0","0","1","0","1","8","0","11","9","55.00"
"1035","Frank Nazar","CHI","C","56","75.333333333333","1","3","1","2","4","57.14","9","11.11","1.59","19","16","12","5","0","0","2","1","1","0","0","0","6","1","1","2","0","14","21","40.00"
"1036","Simon Nemec","N.J","D","87","93.416666666667","0","4","2","2","4","66.67","18","0.00","1.06","41","22","11","1","1","5","0","0","0","0","0","0","1","0","1","3","4","0","0","-"
"13","Alex Goligoski","MIN","D","82","54.8","0","3","1","2","3","75.00","9","0.00","0.7","13","10","4","1","0","2","2","1","1","0","0","1","1","0","1","0","2","0","0","-"
"47","Pat Maroon","BOS, CHI, MIN, T.B","L","199","118.88333333333","1","2","0","2","3","27.27","13","7.69","2.89","22","17","17","12","0","5","0","0","0","0","0","0","4","0","0","4","0","3","5","37.50"
"71","Josh Bailey","NYI","R","64","88.416666666667","0","3","3","0","3","50.00","9","0.00","1.25","17","14","11","1","0","2","0","0","0","0","0","0","5","0","0","1","0","2","5","28.57"
"117","Marcus Foligno","MIN","L","197","134.03333333333","0","3","0","3","3","33.33","20","0.00","3.97","30","28","25","19","1","4","29","5","2","1","2","2","1","1","3","3","2","1","4","20.00"
"118","Craig Smith","BOS, CHI, DAL, DET, WSH","C","198","71.516666666667","2","1","0","1","3","50.00","12","16.67","1.94","25","20","20","9","1","2","0","0","0","0","0","1","2","0","1","4","0","3","4","42.86"
"236","Tanner Pearson","MTL, VAN, VGK","L","146","89.116666666667","1","2","2","0","3","37.50","10","10.00","2.21","21","15","16","10","0","2","4","2","2","0","0","1","2","0","2","5","0","8","6","57.14"
"277","Vinnie Hinostroza","BUF, MIN, NSH, PIT","C","78","60.2","3","0","0","0","3","50.00","17","17.65","3.09","25","23","18","14","0","3","0","0","0","0","0","0","1","0","1","1","0","3","1","75.00"
"316","Jason Dickinson","CHI","C","219","117.98333333333","3","0","0","0","3","42.86","17","17.65","2.69","23","20","16","11","0","3","2","1","1","0","0","0","4","0","5","8","0","37","33","52.86"
