"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"63","Jakub Voracek","CBJ","R","11","175.55","1","5","2","3","6","75.00","17","5.88","1.58","27","21","15","4","2","2","0","0","0","0","0","1","1","4","2","3","5","1","2","33.33"
"125","Chris Wideman","MTL","D","46","621.55","0","6","3","3","6","22.22","31","0.00","0.98","67","45","14","2","2","2","81","23","18","1","4","7","37","7","25","68","47","0","0","-"
"247","Brendan Gaunce","CBJ, MIN","C","41","450.53333333333","2","4","3","1","6","66.67","45","4.44","4.87","92","74","48","19","3","11","12","6","6","0","0","0","10","13","71","14","17","170","149","53.29"
"283","Dominic Toninato","WPG","C","25","233.81666666667","1","5","3","2","6","60.00","21","4.76","2.26","40","32","26","9","3","4","8","4","4","0","0","3","7","5","39","20","14","64","68","48.48"
"325","Ben Harpur","NYR","D","42","590.7","1","5","0","5","6","27.27","34","2.94","0.82","77","47","17","1","2","3","20","7","5","2","0","5","23","13","63","65","43","0","0","-"
"494","Mitchell Stephens","MTL, SEA","C","51","466.5","3","3","3","0","6","46.15","35","8.57","4.07","61","51","29","14","4","5","10","5","5","0","0","4","9","4","33","17","11","179","150","54.41"
"505","Austin Czarnik","DET","C","63","610.91666666667","3","3","3","0","6","33.33","51","5.88","5.91","89","75","54","27","5","8","20","10","10","0","0","8","7","17","35","30","28","169","195","46.43"
"513","Colton White","ANA","D","46","668.38333333333","0","6","3","3","6","27.27","30","0.00","1.66","57","39","18","6","1","5","8","4","4","0","0","3","12","7","34","92","35","0","0","-"
"517","Ryan Shea","PIT","D","70","1043.6833333333","3","3","3","0","6","17.65","36","8.33","1.29","101","61","25","0","4","6","20","9","9","0","0","4","43","22","44","96","75","0","0","-"
"530","Lane Pederson","CBJ, VAN","C","27","322.01666666667","3","3","3","0","6","40.00","27","11.11","3.88","45","36","30","19","1","4","26","10","8","2","0","7","4","5","68","39","11","77","73","51.33"
"573","Logan Brown","STL","C","30","312.1","2","4","2","2","6","75.00","18","11.11","1.55","33","24","21","7","1","1","8","4","4","0","0","3","5","7","22","21","7","58","110","34.52"
"794","Ty Smith","CAR, PIT","D","17","291.13333333333","2","4","3","1","6","37.50","41","4.88","1.96","69","51","22","1","1","9","8","4","4","0","0","2","8","5","21","19","9","0","0","-"
"815","Linus Karlsson","VAN","C","27","292.05","3","3","2","1","6","46.15","32","9.38","6.94","65","50","46","33","1","12","6","3","3","0","0","5","6","4","30","33","10","3","11","21.43"
"841","Jacob Lucchini","MIN, NSH, OTT","C","54","546.76666666667","3","3","1","2","6","42.86","38","7.89","4.17","82","62","45","17","1","7","25","7","5","1","1","1","10","9","40","66","15","46","61","42.99"
"1038","Scott Morrow","CAR","D","16","257.93333333333","1","5","2","3","6","40.00","29","3.45","1.36","72","43","25","2","4","6","0","0","0","0","0","1","22","5","4","18","18","0","0","-"
"1076","Ethan Del Mastro","CHI","D","26","476.56666666667","2","4","3","1","6","40.00","19","10.53","0.89","51","25","15","2","2","6","6","3","3","0","0","2","26","6","42","48","21","0","0","-"
"1117","Jonathan Lekkerimaki","VAN","R","24","300.13333333333","3","3","1","2","6","40.00","30","10.00","3.24","57","44","29","10","2","7","2","1","1","0","0","2","8","4","16","21","6","0","1","0.00"
"1127","Jani Nyman","SEA","R","12","167.83333333333","3","3","1","2","6","75.00","22","13.64","2.73","48","41","34","9","2","5","4","2","2","0","0","2","5","2","13","9","7","1","0","100.00"
"1195","Artyom Levshunov","CHI","D","18","365.68333333333","0","6","3","3","6","37.50","21","0.00","1.03","66","35","19","1","3","4","8","4","4","0","0","0","26","4","19","37","20","0","0","-"
"139","Matt Irwin","WSH","D","61","795.33333333333","2","3","1","2","5","21.74","79","2.53","2.72","140","102","30","9","2","10","36","12","8","4","0","11","18","9","117","104","67","0","0","-"
"148","Patrik Nemeth","ARI","D","75","1332.8166666667","0","5","2","3","5","14.71","62","0.00","2.24","139","94","37","7","5","10","30","15","15","0","0","6","30","13","116","127","109","0","0","-"
"337","Nic Petan","MIN","C","16","181","1","4","2","2","5","50.00","21","4.76","2.05","36","26","15","7","0","1","4","2","2","0","0","2","2","5","9","7","6","3","5","37.50"
"414","William Lagesson","ANA, DET, TOR","D","47","693.88333333333","0","5","1","4","5","21.74","24","0.00","0.92","73","38","17","2","3","5","36","15","13","2","0","9","30","4","82","117","65","0","0","-"
"521","Rudolfs Balcers","FLA, T.B","L","17","173.48333333333","3","2","1","1","5","62.50","24","12.50","2.39","38","28","26","11","1","8","4","2","2","0","0","3","4","2","7","17","3","0","2","0.00"
"533","Rodrigo Abols","PHI","C","22","202.18333333333","2","3","1","2","5","71.43","25","8.00","3.31","48","35","29","15","2","5","4","2","2","0","0","2","14","4","25","18","12","66","47","58.41"
"566","Kale Clague","BUF","D","36","535.25","0","5","0","5","5","19.23","26","0.00","1.26","57","35","20","3","0","5","26","9","8","0","1","3","12","7","25","48","22","0","0","-"
"620","Matthew Phillips","CGY, PIT, WSH","C, R","33","333.71666666667","1","4","3","1","5","41.67","22","4.55","3.67","45","30","31","19","2","12","2","1","1","0","0","2","4","5","8","36","15","1","2","33.33"
"621","Tanner Laczynski","PHI, VGK","C","40","373.55","3","2","2","0","5","71.43","25","12.00","2.6","50","35","23","9","2","1","8","4","4","0","0","3","3","10","33","41","12","66","68","49.25"
"959","Danil Gushchin","S.J","L","18","238.15","2","3","3","0","5","50.00","28","7.14","3.37","65","48","34","17","5","3","6","3","3","0","0","4","1","3","8","13","13","1","1","50.00"
"1021","Adam Wilsby","NSH","D","23","416.26666666667","1","4","1","3","5","29.41","33","3.03","1.41","75","44","22","7","5","7","6","3","3","0","0","3","24","10","18","42","17","0","0","-"
"1030","Matt Kiersted","FLA","D","22","222.23333333333","1","4","2","2","5","45.45","14","7.14","0.93","39","22","14","2","0","5","8","3","3","0","0","2","8","1","16","37","6","0","0","-"
"1056","Logan Mailloux","MTL","D","8","134.66666666667","2","3","1","2","5","55.56","12","16.67","0.98","26","18","10","4","0","4","6","3","3","0","0","1","4","0","10","17","9","0","0","-"
"1086","Tyson Kozak","BUF","C","21","220.28333333333","3","2","1","1","5","71.43","11","27.27","2.99","35","27","23","15","1","6","2","1","1","0","0","3","10","2","26","18","23","67","78","46.21"
"1105","Isaiah George","NYI","D","33","516.33333333333","1","4","0","4","5","27.78","26","3.85","0.74","74","37","24","2","3","5","6","3","3","0","0","0","26","6","14","81","34","0","0","-"
"1122","Fraser Minten","BOS, TOR","C","25","319.21666666667","3","2","2","0","5","55.56","27","11.11","4.03","63","49","40","20","4","5","4","2","2","0","0","1","12","2","52","27","11","95","110","46.34"
"1132","Sam Rinzel","CHI","D","9","210.25","0","5","1","4","5","38.46","22","0.00","1.38","51","36","16","2","1","2","0","0","0","0","0","1","13","2","12","11","4","0","0","-"
"82","Zac Dalpe","FLA","C","14","117.61666666667","2","2","1","1","4","66.67","17","11.76","0.98","25","21","12","5","0","0","2","1","1","0","0","0","0","2","15","8","6","25","17","59.52"
"169","Dylan McIlrath","WSH","D","26","299.1","0","4","2","2","4","40.00","12","0.00","0.81","57","34","15","1","1","7","40","11","5","6","0","7","19","3","62","24","22","0","0","-"
"228","Nathan Beaulieu","ANA","D","52","792.13333333333","0","4","2","2","4","17.39","33","0.00","1.25","79","47","20","5","2","7","39","12","7","5","0","7","16","10","49","32","74","0","0","-"
"315","John Hayden","SEA","C","29","239","3","1","1","0","4","57.14","30","10.00","4.16","59","45","33","20","1","8","38","8","4","2","2","8","6","3","51","11","23","32","29","52.46"
"410","Louie Belpedio","PHI","D","12","158.43333333333","2","2","1","1","4","44.44","12","16.67","0.6","21","14","8","3","0","2","0","0","0","0","0","0","2","4","16","7","18","0","0","-"
"412","Mark Friedman","PIT, VAN","D","51","684.01666666667","1","3","1","2","4","15.38","56","1.79","2.69","118","90","21","4","0","8","46","12","8","2","2","20","13","9","91","90","59","0","0","-"
"421","Max Willman","N.J, PHI","C","27","230.65","3","1","0","1","4","66.67","26","11.54","1.83","41","31","19","9","4","0","6","3","3","0","0","1","1","4","39","47","12","2","7","22.22"
"460","Jakub Zboril","BOS","D","22","292.36666666667","1","3","1","2","4","33.33","13","7.69","0.74","31","21","9","2","0","1","6","3","3","0","0","3","5","4","31","23","18","0","0","-"
"612","Lucas Carlsson","FLA, S.J","D","15","271.9","1","3","2","1","4","36.36","17","5.88","1.05","44","28","16","2","2","3","16","7","7","0","0","0","7","6","7","22","15","0","0","-"
"633","Matt Luff","DET","R","19","187.66666666667","2","2","2","0","4","80.00","20","10.00","2.2","39","32","22","15","0","3","0","0","0","0","0","2","3","6","22","13","9","0","2","0.00"
"666","Jonas Rondbjerg","VGK","R","46","482.88333333333","1","3","3","0","4","66.67","51","1.96","4.99","85","66","43","18","5","6","4","2","2","0","0","3","4","21","12","87","19","2","7","22.22"
"695","Robin Salo","NYI","D","11","122.93333333333","2","2","1","1","4","57.14","9","22.22","0.31","19","10","5","2","0","1","4","2","2","0","0","2","6","1","6","16","9","0","0","-"
"738","Trey Fix-Wolansky","CBJ","R","20","237.35","3","1","1","0","4","50.00","36","8.33","4.01","73","54","40","12","3","11","2","1","1","0","0","1","4","4","22","27","14","0","1","0.00"
"824","Angus Crookshank","OTT","L","21","210.13333333333","2","2","1","1","4","50.00","29","6.90","2.58","54","38","24","11","4","3","4","2","2","0","0","4","9","2","31","23","12","1","2","33.33"
"840","Samuel Fagemo","L.A, NSH","L","17","144.15","3","1","1","0","4","80.00","18","16.67","1.22","29","22","13","4","0","3","0","0","0","0","0","1","6","1","10","7","6","0","2","0.00"
"843","Joe Snively","WSH","C","15","176.18333333333","2","2","2","0","4","40.00","16","12.50","1.49","25","21","14","9","1","4","0","0","0","0","0","2","5","5","5","12","5","2","1","66.67"
"845","Mason Morelli","VGK","L","10","104.3","3","1","0","1","4","100.00","9","33.33","0.99","15","12","11","4","0","5","0","0","0","0","0","1","2","3","25","18","6","2","4","33.33"
"932","Lukas Rousek","BUF","R","17","182.03333333333","1","3","1","2","4","50.00","7","14.29","0.85","15","11","11","6","0","3","0","0","0","0","0","1","0","3","5","14","8","3","1","75.00"
"1005","Rory Kerins","CGY","C","5","61.133333333333","0","4","1","3","4","80.00","3","0.00","1.14","13","8","7","3","1","2","0","0","0","0","0","1","5","0","4","2","2","2","4","33.33"
"1018","Ilya Solovyov","CGY","D","15","237.3","0","4","2","2","4","66.67","16","0.00","0.41","43","25","7","1","1","6","6","3","3","0","0","1","9","3","26","32","25","0","0","-"
"1060","James Malatesta","CBJ","L","13","133.51666666667","2","2","0","2","4","80.00","12","16.67","1.34","24","21","14","7","1","1","5","1","0","1","0","3","6","2","47","13","3","1","1","50.00"
"1073","Nikita Chibrikov","WPG","R","5","56.666666666667","3","1","0","1","4","80.00","9","33.33","1.26","15","13","10","5","0","1","0","0","0","0","0","2","3","1","14","6","4","0","0","-"
"1078","Nick Cicek","S.J","D","16","230.66666666667","0","4","1","3","4","100.00","3","0.00","0.2","21","6","11","1","2","0","15","6","5","1","0","3","6","2","28","26","4","0","0","-"
"1080","Jesper Froden","SEA","R","14","139.95","0","4","2","2","4","50.00","10","0.00","1.57","20","20","17","7","0","1","6","3","3","0","0","2","5","7","11","13","6","0","0","-"
"1082","Zack Ostapchuk","OTT, S.J","C","63","600.96666666667","1","3","1","2","4","44.44","31","3.23","3.76","60","50","38","17","2","5","45","14","10","3","1","14","20","12","123","65","27","148","175","45.82"
"1093","Marc McLaughlin","BOS, N.J","C","17","161.65","3","1","1","0","4","80.00","18","16.67","1.82","30","24","17","8","4","5","2","1","1","0","0","3","6","2","34","8","7","21","26","44.68"
"1135","Jimmy Snuggerud","STL","R","7","108.26666666667","1","3","3","0","4","50.00","10","10.00","2.25","27","20","13","11","0","2","0","0","0","0","0","1","7","4","3","12","4","0","0","-"
"1173","Oliver Moore","CHI","C","9","122.2","0","4","2","2","4","80.00","10","0.00","0.44","16","13","2","1","0","0","4","2","2","0","0","1","11","1","6","17","2","11","16","40.74"
"1188","Nikolas Matinpalo","OTT","D","45","545.01666666667","1","3","2","1","4","22.22","45","2.22","1.78","101","66","18","5","5","13","20","10","10","0","0","3","32","8","29","112","31","0","0","-"
"1201","Juha Jaaska","CAR","L","18","160.71666666667","0","4","2","2","4","66.67","11","0.00","2.12","28","22","15","8","2","3","9","3","2","1","0","2","8","1","20","30","3","16","15","51.61"
"28","Patric Hornqvist","FLA","R","22","203.88333333333","1","2","2","0","3","60.00","40","2.50","5.15","66","55","45","27","6","9","13","5","4","1","0","9","0","5","18","27","8","1","5","16.67"
"129","Byron Froese","VGK","C","25","260.35","1","2","2","0","3","50.00","32","3.13","3.26","53","43","33","16","2","11","8","4","4","0","0","2","3","7","33","37","11","90","68","56.96"
"137","Andrew Agozzino","S.J","L","4","65.483333333333","1","2","1","1","3","100.00","9","11.11","1.22","12","11","10","7","0","1","0","0","0","0","0","0","1","0","12","5","3","1","0","100.00"
"162","Chris Wagner","BOS, COL","R","42","308.16666666667","2","1","1","0","3","60.00","45","4.44","4.16","71","61","30","16","4","10","23","7","4","3","0","7","6","2","93","32","19","85","89","48.85"
"241","Ryan Murray","EDM","D","13","170.61666666667","0","3","2","1","3","60.00","8","0.00","0.53","17","12","5","2","0","1","4","2","2","0","0","1","7","0","11","17","9","0","0","-"
"299","Buddy Robinson","CHI","R","9","105.96666666667","1","2","1","1","3","75.00","13","7.69","0.85","19","18","9","3","1","1","4","2","2","0","0","2","3","0","15","6","3","1","4","20.00"
"305","Andreas Johnsson","N.J, S.J","L","13","175.03333333333","0","3","1","2","3","50.00","18","0.00","1.48","23","19","13","6","0","2","6","3","3","0","0","3","5","4","7","13","1","6","7","46.15"
"429","Rourke Chartier","OTT","C","43","460.48333333333","2","1","1","0","3","33.33","48","4.17","5.05","79","62","49","27","3","9","14","3","2","0","1","10","14","9","42","27","14","173","156","52.58"
"487","Guillaume Brisebois","VAN","D","20","328.58333333333","1","2","0","2","3","25.00","17","5.88","0.6","30","26","7","1","0","2","6","3","3","0","0","0","6","2","13","30","30","0","0","-"
"515","Christian Wolanin","VAN","D","16","252.1","0","3","1","2","3","20.00","16","0.00","0.84","34","23","9","2","0","0","4","2","2","0","0","2","5","1","4","7","10","0","0","-"
"624","Casey Fitzgerald","BUF, FLA","D","27","321.73333333333","0","3","2","1","3","23.08","13","0.00","0.71","42","24","10","2","1","4","4","2","2","0","0","5","1","5","35","34","11","0","0","-"
"632","Dylan Coghlan","CAR, WPG","D","24","326.35","0","3","2","1","3","27.27","41","0.00","1.88","94","66","23","3","1","18","6","3","3","0","0","3","13","4","14","24","17","0","0","-"
"684","Aleksi Heponiemi","FLA","C","10","85.883333333333","1","2","1","1","3","75.00","6","16.67","0.7","8","6","6","5","1","1","2","1","1","0","0","1","1","1","2","2","1","2","0","100.00"
"706","Radim Simek","S.J","D","44","643.43333333333","1","2","2","0","3","17.65","39","2.56","2.68","80","56","28","7","4","8","29","13","12","1","0","6","22","21","89","65","22","0","0","-"
"730","Carson Meyer","CBJ","R","28","263.78333333333","1","2","2","0","3","50.00","27","3.70","3.11","55","40","27","13","4","7","8","4","4","0","0","7","2","7","63","33","7","0","0","-"
"743","James Hamblin","EDM","L","41","334.28333333333","2","1","1","0","3","30.00","30","6.67","4.24","54","42","39","21","3","6","2","1","1","0","0","2","7","9","16","38","22","108","94","53.47"
"747","Sheldon Rempal","VGK","R","10","97.483333333333","2","1","0","1","3","100.00","16","12.50","1.59","23","20","15","7","1","0","4","2","2","0","0","2","0","2","0","19","3","0","0","-"
"776","Grigori Denisenko","FLA, VGK","L","25","251.55","0","3","2","1","3","50.00","21","0.00","2.3","38","32","23","13","3","3","8","4","4","0","0","1","1","2","39","22","10","0","1","0.00"
"801","Jordan Gross","NSH","D","15","281.7","3","0","0","0","3","21.43","24","12.50","1.56","56","38","20","3","1","4","2","1","1","0","0","5","8","2","10","11","10","0","0","-"
"802","Lawrence Pilut","BUF","D","17","217.53333333333","1","2","0","2","3","33.33","14","7.14","0.35","22","18","3","0","0","0","0","0","0","0","0","3","5","3","6","10","15","0","0","-"
"827","Tim Berni","CBJ","D","59","1000.9","1","2","1","1","3","9.09","58","1.72","3.31","119","73","43","10","4","7","34","17","17","0","0","2","25","19","122","76","65","0","0","-"
"851","Nolan Foote","N.J","L","17","152.46666666667","2","1","0","1","3","50.00","15","13.33","1.49","33","28","11","6","1","0","0","0","0","0","0","0","2","3","19","22","3","1","5","16.67"
"928","Andre Lee","L.A","L","19","174.25","1","2","2","0","3","100.00","18","5.56","2.57","31","24","19","11","2","3","11","4","3","1","0","5","8","4","36","33","10","0","0","-"
"1067","Fabian Lysell","BOS","R","12","161.3","1","2","2","0","3","50.00","21","4.76","1.69","38","30","17","6","1","1","6","3","3","0","0","2","3","2","5","21","2","0","0","-"
"1116","Maveric Lamoureux","UTA","D","15","241.86666666667","1","2","1","1","3","30.00","17","5.88","0.81","41","28","12","2","2","5","42","14","11","2","1","4","16","3","18","24","11","0","0","-"
"1118","Cam Lund","S.J","C","11","126.56666666667","2","1","1","0","3","60.00","12","16.67","1.08","19","15","10","5","0","3","4","2","2","0","0","1","2","1","7","8","2","2","1","66.67"
"1119","Tristan Luneau","ANA","D","13","224.43333333333","1","2","0","2","3","37.50","17","5.88","0.8","35","25","10","1","0","2","6","2","2","0","0","1","9","1","14","14","13","0","0","-"
"1121","Rutger McGroarty","PIT","R","8","116.88333333333","1","2","2","0","3","50.00","11","9.09","1.41","22","20","15","7","1","1","0","0","0","0","0","1","5","2","12","9","5","0","1","0.00"
"1130","Owen Pickering","PIT","D","25","370.38333333333","1","2","0","2","3","33.33","15","6.67","0.49","51","27","12","2","0","6","6","3","3","0","0","2","11","5","13","29","19","0","0","-"
"1149","Filip Roos","CHI","D","21","334.68333333333","1","2","0","2","3","30.00","21","4.76","0.88","50","31","12","1","0","5","4","2","2","0","0","3","12","4","22","20","17","0","0","-"
"1151","Pavol Regenda","ANA","L","19","205.4","1","2","1","1","3","75.00","24","4.17","2.92","39","34","29","16","3","3","6","3","3","0","0","4","5","8","19","17","18","2","6","25.00"
"1153","Elias Pettersson","VAN","D","28","359.01666666667","1","2","1","1","3","60.00","19","5.26","1.32","68","44","15","1","1","5","17","6","5","1","0","11","24","1","39","44","16","0","0","-"
"1180","Akito Hirose","VAN","D","10","158.56666666667","0","3","1","2","3","60.00","4","0.00","0.17","10","8","2","0","1","0","4","2","2","0","0","1","5","1","9","11","9","0","0","-"
"47","Justin Braun","PHI","D","51","764.11666666667","0","2","2","0","2","8.00","42","0.00","1.43","100","68","27","0","2","6","19","8","7","1","0","4","10","10","47","71","44","0","0","-"
"67","Wayne Simmonds","TOR","R","18","134.08333333333","0","2","1","1","2","50.00","9","0.00","0.87","20","14","8","4","0","2","49","16","12","3","1","9","0","3","44","12","7","4","0","100.00"
"95","Jordie Benn","TOR","D","12","189.61666666667","1","1","1","0","2","25.00","13","7.69","1.13","30","19","7","4","0","5","12","6","6","0","0","2","15","0","31","20","26","0","0","-"
"112","Zack Kassian","ARI","R","51","467","2","0","0","0","2","33.33","25","8.00","2.9","45","34","25","16","0","3","50","14","10","2","2","5","19","9","32","24","6","3","5","37.50"
"178","Kevin Gravel","NSH","D","29","435.2","0","2","2","0","2","20.00","26","0.00","0.96","70","40","19","4","3","3","4","2","2","0","0","3","19","2","30","71","40","0","0","-"
"259","Derrick Pouliot","DAL, S.J","D","13","196.26666666667","0","2","1","1","2","25.00","9","0.00","0.27","22","11","10","0","0","2","6","3","3","0","0","1","4","5","14","18","9","0","0","-"
"482","Austin Wagner","CHI","L","7","84.966666666667","1","1","1","0","2","66.67","13","7.69","0.75","25","18","11","4","1","1","0","0","0","0","0","1","3","3","19","11","0","0","0","-"
"493","Kyle Capobianco","DAL, WPG","D","15","183.95","2","0","0","0","2","28.57","14","14.29","0.73","35","24","8","1","0","2","10","5","5","0","0","1","7","7","13","18","6","0","0","-"
"502","Gabriel Carlsson","WSH","D","6","82.566666666667","0","2","1","1","2","66.67","3","0.00","0.23","6","4","4","2","0","1","0","0","0","0","0","0","2","1","4","2","1","0","0","-"
"571","Riley Tufte","BOS, COL, DAL","L","14","134.63333333333","1","1","0","1","2","100.00","9","11.11","0.62","19","12","12","5","2","1","6","3","3","0","0","2","4","2","22","10","3","2","2","50.00"
"574","William Lockwood","FLA, VAN","R","39","346.76666666667","0","2","0","2","2","40.00","31","0.00","3.33","57","47","27","12","2","3","16","5","3","2","0","4","7","10","91","63","21","4","4","50.00"
"581","Victor Mete","PHI, TOR","D","12","154.66666666667","0","2","0","2","2","25.00","7","0.00","0.27","16","8","5","1","0","0","4","2","2","0","0","1","7","2","3","24","10","0","0","-"
"586","Keaton Middleton","COL","D","41","470.96666666667","0","2","1","1","2","15.38","44","0.00","1.73","111","71","19","1","2","4","28","11","9","2","0","5","27","7","69","31","37","0","0","-"
"614","Otto Koivula","NYI","L","8","54.883333333333","0","2","0","2","2","100.00","5","0.00","0.44","8","6","6","3","0","0","4","2","2","0","0","2","1","2","6","4","4","13","8","61.90"
"615","Joona Koppanen","BOS, PIT","L","20","232.58333333333","1","1","0","1","2","40.00","16","6.25","0.95","25","19","11","4","0","1","4","2","2","0","0","1","14","4","51","18","6","45","55","45.00"
"619","Oskar Steen","BOS","C","37","335.85","2","0","0","0","2","25.00","29","6.90","3.17","61","46","35","14","6","2","4","2","2","0","0","6","2","4","82","41","19","0","4","0.00"
"654","Cale Fleury","SEA","D","27","353.33333333333","0","2","0","2","2","16.67","27","0.00","1.47","64","45","14","4","1","6","2","1","1","0","0","1","19","8","61","38","36","0","0","-"
"689","Jack Rathbone","VAN","D","11","156.58333333333","1","1","0","1","2","18.18","12","8.33","0.54","28","16","7","1","0","0","2","1","1","0","0","2","6","2","7","10","5","0","0","-"
"724","Samuel Walker","MIN","C","13","132.85","1","1","1","0","2","66.67","11","9.09","1.52","16","14","10","4","0","1","0","0","0","0","0","5","1","2","4","15","2","0","1","0.00"
"731","Grant Hutton","NYI","D","15","192.53333333333","0","2","1","1","2","33.33","10","0.00","0.67","21","16","6","1","4","1","4","2","2","0","0","0","8","2","17","7","13","0","0","-"
"737","Mac Hollowell","TOR","D","6","77.616666666667","0","2","1","1","2","33.33","4","0.00","0.12","6","5","1","0","0","0","2","1","1","0","0","0","1","3","3","7","5","0","0","-"
"787","Bo Groulx","ANA","C","47","581.16666666667","0","2","1","1","2","25.00","34","0.00","3.81","87","57","43","19","4","6","22","11","11","0","0","3","13","12","101","54","30","130","165","44.07"
"817","Jack St. Ivany","PIT","D","33","502.81666666667","0","2","1","1","2","14.29","23","0.00","0.69","60","41","14","2","5","8","19","8","7","1","0","5","19","12","68","28","39","0","0","-"
"828","John Leonard","ARI, NSH","L","12","110.43333333333","2","0","0","0","2","100.00","9","22.22","0.52","22","13","11","4","1","4","2","1","1","0","0","0","3","4","5","4","9","0","0","-"
"830","Egor Sokolov","OTT","L","5","35.2","1","1","1","0","2","50.00","5","20.00","0.39","7","5","4","3","0","1","0","0","0","0","0","0","0","0","5","3","1","0","0","-"
"832","Cole Reinhardt","OTT","L","17","139.43333333333","1","1","1","0","2","50.00","13","7.69","1.24","22","17","17","8","0","0","15","6","5","1","0","2","7","1","37","13","2","1","0","100.00"
"849","Noah Philp","EDM","C","15","136.13333333333","0","2","1","1","2","40.00","17","0.00","2.02","35","27","18","10","1","5","2","1","1","0","0","0","8","1","15","10","7","40","62","39.22"
"852","Ronnie Attard","PHI","D","14","218.1","0","2","1","1","2","28.57","19","0.00","1.35","50","35","14","2","3","3","6","3","3","0","0","0","2","8","25","30","16","0","0","-"
"870","Adam Beckman","MIN","L","20","199.7","0","2","1","1","2","100.00","22","0.00","2.11","48","36","26","7","3","1","12","2","1","0","1","4","0","4","16","15","3","0","1","0.00"
"883","Ville Heinola","WPG","D","28","388.05","0","2","1","1","2","16.67","17","0.00","0.71","51","32","14","1","0","5","6","3","3","0","0","5","23","9","15","42","23","0","0","-"
"892","Sam Poulin","PIT","R","13","123.78333333333","0","2","0","2","2","66.67","7","0.00","0.84","21","16","6","2","1","3","6","3","3","0","0","1","9","2","18","18","4","13","16","44.83"
"917","Santeri Hatakka","N.J","D","12","175.75","0","2","0","2","2","16.67","12","0.00","0.41","22","18","5","1","0","5","4","2","2","0","0","1","6","1","14","22","12","0","0","-"
"922","Mat?j Blümel","DAL","R","13","117.25","2","0","0","0","2","100.00","17","11.76","1.79","27","21","17","9","4","1","0","0","0","0","0","1","7","4","13","13","3","0","0","-"
"924","Maxwell Crozier","T.B","D","18","251.6","0","2","2","0","2","22.22","21","0.00","0.8","51","30","4","2","0","6","7","2","1","1","0","4","11","6","27","25","17","0","0","-"
"925","Nick Abruzzese","TOR","C","2","17.95","0","2","2","0","2","100.00","2","0.00","0.23","3","2","3","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","-"
"936","Nikolai Knyzhov","S.J","D","22","370.15","1","1","0","1","2","33.33","16","6.25","0.61","38","23","4","1","2","3","14","7","7","0","0","2","11","6","24","30","22","0","0","-"
"939","Brandon Biro","BUF","L","5","54.216666666667","2","0","0","0","2","66.67","2","100.00","1.03","4","3","2","2","0","0","0","0","0","0","0","0","2","0","0","6","2","11","12","47.83"
"960","Vasily Ponomarev","CAR, PIT","C","9","89.55","1","1","1","0","2","66.67","9","11.11","0.39","14","11","5","1","0","1","2","1","1","0","0","0","4","4","5","9","3","19","17","52.78"
"1028","Alex Steeves","TOR","C","11","103","1","1","0","1","2","66.67","11","9.09","1.29","20","19","12","6","0","1","0","0","0","0","0","2","0","3","28","16","1","0","0","-"
"1062","Brennan Othmann","NYR","L","25","246.61666666667","0","2","1","1","2","16.67","26","0.00","3.05","58","43","33","12","2","5","2","1","1","0","0","4","6","1","49","21","8","0","3","0.00"
"1070","Oliver Kapanen","MTL","C","18","196.01666666667","0","2","0","2","2","40.00","16","0.00","1.61","36","24","22","8","1","3","2","1","1","0","0","4","8","1","1","15","8","24","32","42.86"
"1072","Justin Robidas","CAR","C","2","22.283333333333","1","1","1","0","2","100.00","3","33.33","0.48","7","4","3","1","0","1","0","0","0","0","0","0","1","0","2","2","0","8","10","44.44"
"1115","Brad Lambert","WPG","C","6","71.883333333333","0","2","0","2","2","100.00","3","0.00","0.46","12","7","5","3","0","0","2","1","1","0","0","0","1","0","5","6","5","8","14","36.36"
"1140","Lucas Condotta","MTL","C, L","11","90.95","2","0","0","0","2","50.00","12","16.67","1.93","20","17","14","9","0","2","0","0","0","0","0","2","3","0","18","5","4","26","20","56.52"
"1147","Milos Kelemen","ARI","L","24","184.33333333333","1","1","0","1","2","66.67","17","5.88","1.93","36","27","18","12","2","3","23","6","4","1","1","1","3","1","46","43","9","2","5","28.57"
"1160","Hunter McKown","CBJ","C","12","146.7","0","2","1","1","2","40.00","13","0.00","1.08","23","19","15","2","0","2","8","4","4","0","0","3","3","4","12","16","5","48","39","55.17"
"1167","Luca Cagnoni","S.J","D","6","105.85","0","2","0","2","2","66.67","7","0.00","0.62","23","12","9","3","0","2","8","3","3","0","0","2","5","2","1","9","9","0","0","-"
"1187","Jiri Smejkal","OTT","L","20","189.56666666667","1","1","1","0","2","66.67","10","10.00","2.46","31","24","17","10","0","5","4","2","2","0","0","2","7","6","32","17","13","11","16","40.74"
"1205","Ivan Demidov","MTL","R","2","27.416666666667","1","1","1","0","2","100.00","5","20.00","0.56","10","9","5","2","1","0","0","0","0","0","0","0","1","0","2","2","0","0","1","0.00"
