"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"621","Jesper Boqvist","BOS, FLA, N.J","C","195","137.1","1","0","0","0","1","33.33","7","14.29","0.67","11","7","4","3","3","0","0","0","0","0","0","1","1","3","11","6","4","5","12","29.41"
"637","Henri Jokiharju","BOS, BUF","D","194","232.41666666667","0","1","0","1","1","20.00","3","0.00","0.04","6","5","0","0","0","0","0","0","0","0","0","2","3","5","6","4","18","0","0","-"
"638","Miro Heiskanen","DAL","D","200","214.43333333333","0","1","1","0","1","20.00","9","0.00","0.28","9","9","2","0","3","1","0","0","0","0","0","2","3","4","5","1","12","0","0","-"
"640","Martin Necas","CAR, COL","C","238","53.216666666667","0","1","1","0","1","50.00","1","0.00","0.35","8","7","3","1","0","2","0","0","0","0","0","1","0","3","1","1","0","10","11","47.62"
"650","Erik Brannstrom","OTT, VAN","D","178","237.25","0","1","1","0","1","16.67","10","0.00","0.22","12","11","1","1","2","1","2","1","1","0","0","2","5","4","5","8","31","0","0","-"
"654","Alex Iafallo","L.A, WPG","L","223","363.98333333333","0","1","1","0","1","33.33","15","0.00","1.02","27","23","7","4","4","0","6","3","3","0","0","6","4","11","2","2","20","6","2","75.00"
"662","Fabian Zetterlund","N.J, OTT, S.J","L","233","62.683333333333","1","0","0","0","1","100.00","4","25.00","0.46","6","6","5","1","1","0","0","0","0","0","0","0","0","1","0","1","1","1","1","50.00"
"664","Jacob Bryson","BUF","D","143","135.85","0","1","0","1","1","25.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","6","20","0","0","-"
"679","Sheldon Dries","VAN","C","63","25.15","1","0","0","0","1","100.00","5","20.00","0.28","6","6","3","1","2","0","0","0","0","0","0","0","0","0","3","1","1","4","5","44.44"
"687","Zach Whitecloud","VGK","D","194","252.18333333333","0","1","1","0","1","50.00","1","0.00","0.04","1","1","0","0","0","0","4","2","2","0","0","2","5","5","10","3","43","0","0","-"
"694","Quinn Hughes","VAN","D","228","165","0","1","0","1","1","14.29","3","0.00","0.06","4","4","0","0","0","0","0","0","0","0","0","0","1","4","2","1","6","0","0","-"
"697","Evan Bouchard","EDM","D","245","91.716666666667","0","1","0","1","1","50.00","2","0.00","0.08","8","4","1","0","0","0","2","1","1","0","0","0","1","2","5","0","3","0","0","-"
"698","Isac Lundestrom","ANA","C","186","415.65","1","0","0","0","1","33.33","13","7.69","1.95","18","18","15","8","3","1","0","0","0","0","0","4","5","13","7","4","31","164","246","40.00"
"699","Mattias Samuelsson","BUF","D","158","440.76666666667","0","1","0","1","1","20.00","11","0.00","0.19","11","11","1","1","3","0","8","4","4","0","0","5","10","3","56","7","73","0","0","-"
"700","Joe Veleno","CHI, DET","C","235","139.48333333333","0","1","1","0","1","100.00","6","0.00","0.48","9","7","6","1","1","0","2","1","1","0","0","1","1","4","2","1","7","18","32","36.00"
"712","Ty Emberson","EDM, S.J","D","106","183.51666666667","0","1","0","1","1","50.00","1","0.00","0","2","1","0","0","1","0","0","0","0","0","0","2","4","2","16","2","28","0","0","-"
"715","Rasmus Dahlin","BUF","D","232","249.31666666667","0","1","0","1","1","12.50","13","0.00","0.7","16","13","6","4","4","2","4","2","2","0","0","2","6","3","28","3","23","0","0","-"
"716","Oskar Bäck","DAL","C","73","108.78333333333","0","1","1","0","1","100.00","3","0.00","0.37","4","4","3","2","1","0","0","0","0","0","0","1","1","1","1","1","6","10","19","34.48"
"718","Rasmus Kupari","L.A, WPG","C","153","156.21666666667","0","1","1","0","1","100.00","10","0.00","0.77","11","11","6","4","0","1","0","0","0","0","0","2","3","7","3","6","5","60","56","51.72"
"720","Barrett Hayton","ARI, UTA","C","197","222.03333333333","0","1","1","0","1","50.00","8","0.00","1.33","10","10","9","5","2","0","8","4","4","0","0","4","7","15","5","8","7","88","107","45.13"
"731","Jacob Bernard-Docker","BUF, OTT","D","131","116.56666666667","0","1","1","0","1","33.33","1","0.00","0","2","1","1","1","1","0","0","0","0","0","0","1","4","0","5","1","29","0","0","-"
"732","Jakub Lauko","BOS, MIN","C","139","65.166666666667","1","0","0","0","1","100.00","4","25.00","0.42","5","5","3","1","1","0","0","0","0","0","0","1","0","1","5","2","6","0","0","-"
"745","Pontus Holmberg","TOR","R","159","116.06666666667","1","0","0","0","1","50.00","6","16.67","0.9","7","7","3","0","0","0","7","2","1","1","0","3","1","2","1","4","8","27","32","45.76"
"746","Tyler Tucker","STL","D","90","56.433333333333","0","1","0","1","1","50.00","0","-","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","0","3","1","7","0","0","-"
"749","David Gustafsson","WPG","C","121","109.41666666667","0","1","1","0","1","100.00","5","0.00","0.26","9","6","4","0","1","0","2","1","1","0","0","1","1","5","1","0","8","19","34","35.85"
"755","Spencer Stastney","NSH","D","51","76.233333333333","0","1","1","0","1","50.00","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","3","0","0","1","14","0","0","-"
"762","Simon Benoit","ANA, TOR","D","220","504.33333333333","0","1","1","0","1","50.00","13","0.00","0.08","17","15","0","0","2","0","9","3","2","1","0","6","13","6","54","5","75","0","0","-"
"766","Egor Zamula","PHI","D","143","49.35","0","1","1","0","1","25.00","3","0.00","0.04","5","4","0","0","2","0","0","0","0","0","0","0","1","2","0","0","7","0","0","-"
"804","Drew Helleson","ANA","D","59","55.583333333333","0","1","0","1","1","50.00","1","0.00","0","1","1","0","0","0","0","2","1","1","0","0","0","2","4","4","0","6","0","0","-"
"807","Alex Vlasic","CHI","D","164","407.03333333333","0","1","1","0","1","20.00","9","0.00","0.66","11","10","4","3","3","0","17","3","1","1","1","2","11","15","11","7","48","0","0","-"
"811","Thomas Harley","DAL","D","163","197.61666666667","1","0","0","0","1","33.33","11","9.09","0.81","12","12","6","2","1","2","6","3","3","0","0","1","9","3","1","2","19","0","0","-"
"841","Matias Maccelli","ARI, UTA","L","201","25.416666666667","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","0","1","0","2","0.00"
"851","Tye Kartye","SEA","L","140","45.866666666667","1","0","0","0","1","100.00","2","50.00","0.16","2","2","2","1","0","0","2","1","1","0","0","2","0","0","1","0","7","0","4","0.00"
"863","Lucas Raymond","DET","L","238","74.333333333333","1","0","0","0","1","100.00","5","20.00","0.24","10","7","3","0","3","0","2","1","1","0","0","1","0","0","1","1","2","1","2","33.33"
"866","Kaiden Guhle","MTL","D","169","355.91666666667","0","1","1","0","1","20.00","5","0.00","0.24","10","7","2","0","2","0","16","5","3","2","0","4","10","8","28","5","74","0","0","-"
"872","Jack Quinn","BUF","R","176","80.916666666667","0","1","1","0","1","100.00","6","0.00","0.53","10","7","5","2","0","1","4","2","2","0","0","0","0","5","1","4","2","0","3","0.00"
"879","Justin Barron","MTL, NSH","D","149","115.68333333333","1","0","0","0","1","50.00","5","20.00","0.27","6","6","3","0","1","0","0","0","0","0","0","1","2","1","10","2","10","0","0","-"
"884","Brock Faber","MIN","D","162","404.01666666667","0","1","0","1","1","33.33","3","0.00","0.01","4","3","0","0","2","0","0","0","0","0","0","1","13","2","15","8","44","0","0","-"
"885","Quinton Byfield","L.A","C, R","214","136.53333333333","1","0","0","0","1","33.33","6","16.67","0.65","9","8","5","2","1","2","4","2","2","0","0","2","4","1","0","6","2","23","39","37.10"
"890","Jamie Drysdale","ANA, PHI","D","112","20.533333333333","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"899","Tyson Foerster","PHI","R","166","78.233333333333","1","0","0","0","1","100.00","7","14.29","0.47","8","8","6","1","1","0","0","0","0","0","0","2","2","2","1","0","3","0","1","0.00"
"905","Marat Khusnutdinov","BOS, MIN","C","91","107.5","0","1","1","0","1","33.33","3","0.00","0.7","8","7","5","1","0","0","0","0","0","0","0","1","0","1","1","4","7","23","42","35.38"
"919","Mikael Pyyhtia","CBJ","L","66","88.566666666667","1","0","0","0","1","100.00","4","25.00","0.35","7","6","2","2","0","0","0","0","0","0","0","0","3","1","3","1","9","0","0","-"
"922","Ilya Solovyov","CGY","D","15","25.45","0","1","0","1","1","50.00","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","2","0","0","-"
"938","Matty Beniers","SEA","C","239","85.55","0","1","1","0","1","33.33","3","0.00","0.27","7","5","3","0","1","0","0","0","0","0","0","0","5","1","2","2","5","21","27","43.75"
"951","Matthew Knies","TOR","L","161","129.46666666667","0","1","1","0","1","50.00","5","0.00","0.2","9","6","4","1","1","0","0","0","0","0","0","3","2","2","4","1","8","0","0","-"
"959","Simon Edvinsson","DET","D","103","144.85","0","1","1","0","1","inf","4","0.00","0.08","5","5","1","0","3","0","0","0","0","0","0","0","7","1","8","1","26","0","0","-"
"972","Emil Lilleberg","T.B","D","113","106.38333333333","0","1","0","1","1","20.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","1","2","10","7","16","0","0","-"
"978","Logan Cooley","ARI, UTA","C","157","118.3","1","0","0","0","1","50.00","7","14.29","0.57","11","9","4","2","2","0","2","1","1","0","0","3","1","6","4","5","8","13","18","41.94"
"998","Pavel Mintyukov","ANA","D","131","121.08333333333","0","1","1","0","1","50.00","2","0.00","0.04","2","2","1","0","0","0","0","0","0","0","0","0","3","1","8","1","13","0","0","-"
"1049","Collin Graf","S.J","R","40","64.416666666667","1","0","0","0","1","100.00","5","20.00","0.18","6","5","3","0","1","0","2","1","1","0","0","0","1","2","3","1","2","0","2","0.00"
"1050","Juha Jaaska","CAR","L","18","2.5666666666667","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"6","Corey Perry","CHI, EDM, T.B","R","216","0.96666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"10","Alex Ovechkin","WSH","L","217","4.5833333333333","0","0","0","0","0","-","3","0.00","0.11","6","5","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"11","Evgeni Malkin","PIT","C","232","4.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"12","Blake Wheeler","NYR, WPG","R","126","30.766666666667","0","0","0","0","0","-","1","0.00","0.06","1","1","1","0","0","0","2","1","1","0","0","1","1","2","1","0","3","2","4","33.33"
"13","Alex Goligoski","MIN","D","82","46.966666666667","0","0","0","0","0","0.00","2","0.00","0.01","3","2","0","0","2","0","0","0","0","0","0","1","1","0","2","0","5","0","0","-"
"14","David Krejci","BOS","C","70","8.8666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","4","5","44.44"
"15","Alexander Edler","L.A","D","64","88.1","0","0","0","0","0","0.00","1","0.00","0","1","1","0","0","0","0","2","1","1","0","0","1","3","2","5","1","1","0","0","-"
"16","Paul Stastny","CAR","C","73","3.8333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","2","50.00"
"17","Sidney Crosby","PIT","C","244","18.783333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","24","57.89"
"20","Marc Staal","FLA, PHI","D","117","245.33333333333","0","0","0","0","0","0.00","5","0.00","0.3","8","6","3","1","1","1","2","1","1","0","0","0","5","3","15","3","26","0","0","-"
"21","T.J. Oshie","WSH","R","110","10.3","0","0","0","0","0","-","2","0.00","0.04","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.00"
"25","Darren Helm","COL","C","11","14.75","0","0","0","0","0","-","2","0.00","0.15","2","2","1","1","0","0","0","0","0","0","0","0","0","0","3","1","0","7","6","53.85"
"26","Ryan Reaves","MIN, NYR, TOR","R","157","0.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"27","Anton Stralman","BOS","D","8","7.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","-"
"28","Patric Hornqvist","FLA","R","22","0.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"34","Milan Lucic","BOS, CGY","L","81","1.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"35","Cal Clutterbuck","NYI","R","131","235.41666666667","0","0","0","0","0","-","5","0.00","0.78","10","8","4","2","3","1","18","5","4","0","1","6","4","6","20","2","13","2","4","33.33"
"39","Derick Brassard","OTT","C","62","15.066666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","14","13","51.85"
"40","Phil Kessel","VGK","C, R","82","0.88333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"41","Nicklas Backstrom","WSH","C","47","5.9333333333333","0","0","0","0","0","-","1","0.00","0.09","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","25.00"
"42","Jonathan Toews","CHI","C","53","59.65","0","0","0","0","0","-","0","-","0.07","3","1","1","0","0","0","0","0","0","0","0","0","1","3","1","0","4","53","33","61.63"
"45","Nick Bonino","NYR, PIT, S.J","C","107","233.83333333333","0","0","0","0","0","-","6","0.00","0.21","6","6","2","1","0","0","2","1","1","0","0","1","5","12","0","1","22","82","92","47.13"
"47","Justin Braun","PHI","D","51","71.8","0","0","0","0","0","0.00","0","-","0.28","1","1","0","0","0","0","0","0","0","0","0","0","1","1","3","1","6","0","0","-"
"48","Kevin Shattenkirk","ANA, BOS","D","136","105.25","0","0","0","0","0","-","5","0.00","0.03","5","5","0","0","3","0","0","0","0","0","0","0","1","0","1","1","14","0","0","-"
"49","Pat Maroon","BOS, CHI, MIN, T.B","L","199","0.46666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"50","James van Riemsdyk","BOS, CBJ, PHI","L","203","2.4833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"51","Sam Gagner","EDM, WPG","C","76","1.2166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"53","Brad Malone","EDM","C","10","11.316666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","100.00"
"55","David Perron","DET, OTT","L","201","1.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"56","Patrick Kane","CHI, DET, NYR","R","195","3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"57","Robert Bortuzzo","NYI, STL, UTA","D","87","143.15","0","0","0","0","0","0.00","1","0.00","0.02","1","1","0","0","0","0","4","2","2","0","0","0","3","2","9","4","26","0","0","-"
"58","Evgenii Dadonov","DAL, MTL","R","204","19.6","0","0","0","0","0","-","1","0.00","0.07","1","1","0","0","0","0","0","0","0","0","0","1","0","2","1","0","2","1","1","50.00"
"61","Max Pacioretty","CAR, TOR, WSH","L","89","0.13333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"62","Jake Muzzin","TOR","D","4","11.1","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"67","Steven Stamkos","NSH, T.B","C","242","33.466666666667","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","1","2","0","1","0","32","51","38.55"
"71","Josh Bailey","NYI","R","64","82.05","0","0","0","0","0","-","0","-","0.09","1","1","1","1","0","0","0","0","0","0","0","0","3","3","0","0","5","2","2","50.00"
"73","Erik Karlsson","PIT, S.J","D","246","110.16666666667","0","0","0","0","0","0.00","3","0.00","0.07","4","4","0","0","2","0","0","0","0","0","0","0","3","2","1","1","5","0","0","-"
"74","Jordan Eberle","SEA","R","202","5.5333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"77","Justin Schultz","SEA","D","143","7.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-"
"78","Zac Dalpe","FLA","C","14","2.1833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.00"
"82","Michael Stone","CGY","D","48","19.3","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"86","Derek Grant","ANA","C","46","110.66666666667","0","0","0","0","0","-","7","0.00","0.4","10","9","2","1","0","1","6","2","2","0","0","0","5","5","2","1","5","66","67","49.62"
"87","Mark Borowiecki","NSH","D","4","4.5833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-"
"88","Matt Martin","NYI","L","170","9.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"89","Cameron Atkinson","PHI, T.B","R","109","94.1","0","0","0","0","0","-","14","0.00","1.18","17","16","8","5","5","1","0","0","0","0","0","2","1","5","1","0","4","1","1","50.00"
"91","Jordie Benn","TOR","D","12","20.033333333333","0","0","0","0","0","0.00","3","0.00","0.45","3","3","2","2","0","1","0","0","0","0","0","0","3","0","3","0","2","0","0","-"
