"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"168","Mackenzie MacEachern","VAN","L","8","81.466666666667","1","3","3","0","4","80.00","6","16.67","0.54","10","8","4","4","0","1","12","2","1","0","1","1","3","1","10","8","6","1","1","50.00"
"186","Liam O'Brien","UTA","C","38","347.61666666667","3","1","1","0","4","66.67","35","8.57","5.67","86","66","53","30","1","11","43","9","4","3","2","7","11","1","115","27","14","6","3","66.67"
"244","Tomas Nosek","FLA","L","21","296.4","2","2","0","2","4","80.00","8","25.00","2.85","38","24","21","13","0","7","4","2","2","0","0","2","14","3","51","21","12","104","121","46.22"
"249","Haydn Fleury","WPG","D","38","529.23333333333","2","2","0","2","4","25.00","26","7.69","1.87","70","44","15","4","1","8","12","6","6","0","0","0","28","8","54","53","56","0","0","-"
"344","Colton White","N.J","D","23","281.88333333333","0","4","1","3","4","40.00","14","0.00","0.52","32","18","6","1","1","4","2","1","1","0","0","2","21","4","23","48","16","0","0","-"
"507","Filip Hallander","PIT","C","13","170.85","1","3","2","1","4","44.44","22","4.55","4.12","47","34","36","22","0","7","2","1","1","0","0","3","12","2","3","11","5","0","2","0.00"
"515","Adam Boqvist","NYI","D","28","366.68333333333","0","4","1","3","4","36.36","17","0.00","1","51","26","16","0","0","6","8","4","4","0","0","0","11","5","11","35","23","0","0","-"
"518","Curtis Douglas","T.B, VAN","C","43","290.25","1","3","3","0","4","57.14","29","3.45","4.81","58","50","37","25","1","10","108","23","9","10","4","13","18","6","64","16","12","6","7","46.15"
"541","John Leonard","DET","L","11","126.51666666667","2","2","2","0","4","100.00","11","18.18","1.92","30","24","19","8","1","4","0","0","0","0","0","1","13","2","12","7","9","0","0","-"
"595","Tobias Bjornfot","FLA","D","19","269.41666666667","2","2","1","1","4","33.33","12","16.67","0.72","26","16","13","3","0","5","2","1","1","0","0","0","10","2","14","53","23","0","0","-"
"697","Josh Dunne","BUF","C","34","322.16666666667","1","3","1","2","4","66.67","29","3.45","5.02","61","50","36","25","1","7","38","12","9","2","1","14","16","6","40","18","16","66","56","54.10"
"759","Arber Xhekaj","MTL","D","65","742.46666666667","1","3","2","1","4","16.67","40","2.50","1.5","125","64","22","5","1","8","116","34","23","8","3","18","35","2","178","89","42","0","0","-"
"822","Adam Sykora","NYR","L","11","122.91666666667","3","1","0","1","4","80.00","14","21.43","2.25","26","22","18","11","0","2","5","1","0","1","0","3","3","2","20","7","10","1","1","50.00"
"837","Jared Wright","L.A","R","23","262.91666666667","0","4","4","0","4","50.00","32","0.00","3.71","54","40","31","22","2","8","4","2","2","0","0","2","7","4","27","19","18","0","1","0.00"
"863","Samuel Honzek","CGY","L","18","222.15","2","2","0","2","4","40.00","22","9.09","2.77","42","34","22","14","3","2","2","1","1","0","0","3","9","1","35","14","6","6","5","54.55"
"866","Theo Lindstein","STL","D","17","267.93333333333","2","2","1","1","4","36.36","20","10.00","1.3","50","31","12","6","0","3","6","3","3","0","0","1","9","1","8","9","14","0","0","-"
"896","Josh Samanski","EDM","C","24","253.33333333333","2","2","1","1","4","36.36","10","20.00","1.38","27","20","16","7","0","4","6","3","3","0","0","1","10","6","27","17","14","54","58","48.21"
"905","Konsta Helenius","BUF","C","9","107.18333333333","1","3","3","0","4","80.00","15","6.67","1.05","24","22","10","4","1","2","0","0","0","0","0","2","6","1","10","17","3","10","14","41.67"
"919","Maxim Tsyplakov","N.J, NYI","R","49","446.91666666667","2","2","2","0","4","44.44","42","4.76","4.9","91","71","43","25","5","10","6","3","3","0","0","5","28","8","83","32","8","9","11","45.00"
"922","Ilya Protas","WSH","L","4","63.566666666667","1","3","2","1","4","100.00","7","14.29","1.02","10","9","8","4","0","0","2","1","1","0","0","0","1","1","0","1","2","19","23","45.24"
"8","Ryan Reaves","S.J","R","50","390.4","3","0","0","0","3","33.33","25","12.00","3.67","55","40","35","25","3","8","37","11","6","5","0","9","19","8","160","22","15","0","2","0.00"
"89","Erik Gudbranson","CBJ","D","37","657.53333333333","1","2","2","0","3","10.71","34","2.94","1.04","88","52","12","2","2","6","19","8","7","1","0","5","33","7","45","52","64","0","0","-"
"146","Mathew Dumba","PIT","D","11","164.3","1","2","1","1","3","60.00","7","14.29","0.39","26","14","6","2","1","2","11","4","3","1","0","2","8","6","16","11","12","0","0","-"
"242","Garnet Hathaway","PHI","R","66","686.56666666667","1","2","0","2","3","23.08","34","2.94","3.92","73","61","37","22","3","7","59","22","17","5","0","24","35","9","252","68","58","15","10","60.00"
"364","Brandon Tanev","UTA","L","56","524.06666666667","0","3","2","1","3","33.33","42","0.00","5.36","86","67","43","26","2","9","50","15","10","4","1","19","35","7","155","77","34","3","11","21.43"
"385","Joshua Mahura","SEA","D","23","360.21666666667","1","2","0","2","3","18.75","15","6.67","0.64","41","27","12","2","0","0","16","4","3","0","1","0","13","2","26","37","36","0","0","-"
"423","Dominik Shine","DET","R","18","124.83333333333","3","0","0","0","3","75.00","13","23.08","2.1","19","16","13","5","1","1","7","2","1","1","0","3","8","6","14","14","6","5","6","45.45"
"427","Jonah Gadjovich","FLA","L","10","79.433333333333","0","3","3","0","3","100.00","8","0.00","0.59","12","8","9","3","1","0","7","2","1","1","0","1","3","3","30","10","3","0","0","-"
"430","Cale Fleury","SEA","D","23","374.8","1","2","2","0","3","21.43","22","4.55","0.78","53","36","11","0","0","7","7","2","1","1","0","5","20","4","50","42","34","0","0","-"
"460","Filip Chytil","VAN","C","12","180.06666666667","3","0","0","0","3","60.00","24","12.50","3.64","40","35","27","16","0","7","6","3","3","0","0","0","12","4","4","17","4","60","62","49.18"
"473","Ben Jones","MIN","C","28","247.28333333333","1","2","0","2","3","60.00","26","3.85","2.66","45","36","19","11","0","6","0","0","0","0","0","4","9","1","58","17","11","73","66","52.52"
"502","Alec Regula","EDM","D","29","419.6","0","3","1","2","3","33.33","18","0.00","0.63","51","32","10","1","0","2","35","12","10","1","1","3","28","7","15","50","44","0","0","-"
"521","Jordan Harris","BOS","D","8","127.18333333333","1","2","1","1","3","75.00","12","8.33","0.51","19","17","7","1","1","2","0","0","0","0","0","0","6","1","5","21","5","0","0","-"
"533","Martin Pospisil","CGY","C","22","223.3","1","2","1","1","3","75.00","19","5.26","1.9","36","28","15","5","0","4","17","7","6","1","0","8","5","3","84","10","6","16","18","47.06"
"545","Jake Christiansen","CBJ","D","40","401.75","0","3","2","1","3","37.50","26","0.00","0.8","77","45","19","1","0","4","8","4","4","0","0","1","13","2","30","54","24","0","0","-"
"547","Egor Zamula","CBJ, PHI","D","33","431.21666666667","0","3","2","1","3","15.79","18","0.00","0.42","51","24","11","0","0","5","4","2","2","0","0","0","27","6","7","33","40","0","0","-"
"553","Noah Philp","CAR, EDM","C","17","169.03333333333","2","1","0","1","3","100.00","14","14.29","1.41","22","16","16","6","0","2","4","2","2","0","0","2","7","5","30","14","2","69","54","56.10"
"581","Marshall Warren","NYI","D","8","91.816666666667","0","3","2","1","3","100.00","7","0.00","0.31","19","14","3","0","1","3","4","2","2","0","0","2","7","1","7","14","5","0","0","-"
"583","Lassi Thomson","OTT","D","11","151.2","0","3","2","1","3","33.33","11","0.00","0.54","31","19","6","1","0","4","0","0","0","0","0","2","6","4","6","19","9","0","0","-"
"601","Vladislav Kolyachonok","BOS, DAL","D","13","163.03333333333","1","2","0","2","3","60.00","12","8.33","0.54","24","18","10","3","0","1","4","2","2","0","0","3","4","3","5","21","13","0","0","-"
"608","Juuso Parssinen","NYR","C","20","176.88333333333","2","1","0","1","3","42.86","16","12.50","1.89","28","23","16","10","0","1","10","5","5","0","0","4","9","3","28","17","9","28","32","46.67"
"695","Matthew Kessel","STL","D","29","363.56666666667","2","1","1","0","3","25.00","20","10.00","0.88","43","32","8","2","1","2","10","5","5","0","0","4","15","1","22","45","26","0","0","-"
"730","Brennan Othmann","CGY, NYR","L","19","190.03333333333","2","1","1","0","3","37.50","15","13.33","2.19","30","23","19","8","0","1","11","4","3","1","0","9","5","2","44","16","8","0","3","0.00"
"749","Vincent Iorio","NYR, S.J","D","27","424.9","0","3","1","2","3","17.65","15","0.00","0.74","41","26","10","2","1","1","12","6","6","0","0","1","26","7","15","30","39","0","0","-"
"764","Declan Carlile","T.B","D","42","620.68333333333","1","2","0","2","3","12.00","33","3.03","1.67","99","51","35","1","2","5","40","13","10","2","1","13","22","6","51","86","38","0","0","-"
"775","Conor Geekie","T.B","C","14","138.5","1","2","1","1","3","60.00","10","10.00","0.95","21","15","8","5","1","0","8","4","4","0","0","1","10","3","33","17","6","31","38","44.93"
"784","Joakim Kemell","NSH","R","16","166.56666666667","1","2","2","0","3","42.86","12","8.33","1.1","34","22","14","6","1","3","0","0","0","0","0","2","5","4","25","19","9","1","7","12.50"
"790","Jonathan Lekkerimäki","VAN","R","13","151.81666666667","2","1","0","1","3","100.00","10","20.00","0.98","26","17","9","2","0","2","0","0","0","0","0","2","7","1","10","9","5","0","0","-"
"796","Ivan Miroshnichenko","WSH","L","13","125.33333333333","2","1","1","0","3","60.00","12","16.67","1.62","32","26","16","5","1","4","2","1","1","0","0","2","5","0","19","8","6","0","0","-"
"827","Marek Alscher","FLA","D","4","81.433333333333","0","3","2","1","3","50.00","6","0.00","0.41","13","10","5","0","0","1","0","0","0","0","0","1","3","1","4","10","6","0","0","-"
"840","Victor Mancini","VAN","D","24","329.63333333333","0","3","3","0","3","33.33","14","0.00","0.35","32","16","8","0","0","2","7","2","1","1","0","1","14","1","28","48","26","0","0","-"
"868","Bradly Nadeau","CAR","L","12","155.53333333333","3","0","0","0","3","50.00","12","25.00","2.5","34","27","19","11","0","0","2","1","1","0","0","1","8","0","21","16","5","0","3","0.00"
"915","Jacob Quillan","TOR","C","23","236.2","1","2","1","1","3","50.00","14","7.14","1.41","32","24","9","6","0","3","2","1","1","0","0","3","12","6","46","37","13","68","94","41.98"
"19","Brendan Smith","CBJ","D","15","166.16666666667","0","2","1","1","2","40.00","10","0.00","0.23","21","10","5","0","0","5","11","4","3","1","0","2","15","5","12","19","11","0","0","-"
"35","Travis Hamonic","DET","D","26","373.83333333333","0","2","1","1","2","25.00","21","0.00","0.45","44","27","7","0","4","5","29","10","7","3","0","4","19","6","32","31","41","0","0","-"
"59","Nicolas Deslauriers","CAR, PHI","L","31","264.96666666667","0","2","1","1","2","50.00","18","0.00","2.07","36","27","16","8","1","5","38","10","4","6","0","6","10","3","121","14","8","1","0","100.00"
"70","Chris Tanev","TOR","D","11","197.7","0","2","1","1","2","15.38","8","0.00","0.22","18","10","2","0","0","1","0","0","0","0","0","2","8","5","2","29","15","0","0","-"
"73","Justin Holl","STL","D","9","141.05","1","1","0","1","2","25.00","7","14.29","0.26","16","10","6","1","0","2","6","3","3","0","0","3","3","4","5","20","5","0","0","-"
"77","Tyler Pitlick","MIN","C","32","248.73333333333","2","0","0","0","2","40.00","26","7.69","2.66","50","41","30","17","0","5","14","4","2","2","0","4","8","5","78","31","19","0","3","0.00"
"139","Colin Miller","WPG","D","18","256.95","0","2","2","0","2","28.57","20","0.00","0.94","60","34","12","1","0","2","6","3","3","0","0","5","13","4","29","27","13","0","0","-"
"267","Nicolas Aube-Kubel","MIN","R","6","69.7","0","2","1","1","2","66.67","5","0.00","0.84","13","11","10","3","0","0","6","3","3","0","0","1","1","2","7","6","5","0","5","0.00"
"271","Justin Kirkland","CGY","C","20","196.45","1","1","1","0","2","33.33","11","9.09","1.63","29","20","17","10","1","0","2","1","1","0","0","0","14","3","29","16","10","63","63","50.00"
"272","Juho Lammikko","N.J","C","24","237","0","2","2","0","2","40.00","15","0.00","2.46","25","22","17","11","0","4","4","2","2","0","0","0","4","2","40","6","14","55","57","49.11"
"279","Sam Lafferty","CHI","C","29","266.05","1","1","0","1","2","28.57","9","11.11","1.32","20","14","14","10","0","2","14","3","2","0","1","1","15","2","35","26","5","26","26","50.00"
"361","Philippe Myers","TOR","D","39","567.18333333333","0","2","1","1","2","10.00","42","0.00","1.54","98","69","20","2","3","6","22","11","11","0","0","1","35","4","55","49","51","0","0","-"
"393","Dennis Cholowski","N.J","D","17","249.41666666667","0","2","0","2","2","28.57","12","0.00","0.51","25","17","5","1","0","2","2","1","1","0","0","0","18","5","3","15","18","0","0","-"
"396","Jake Bean","CGY","D","16","255.26666666667","1","1","1","0","2","28.57","16","6.25","0.62","44","22","15","0","1","8","16","4","3","0","1","0","15","5","3","23","29","0","0","-"
"471","Olle Lycksell","OTT","R","7","69.133333333333","1","1","0","1","2","66.67","7","14.29","0.54","10","9","5","2","0","2","0","0","0","0","0","1","1","1","4","7","4","0","0","-"
"522","Michael Kesselring","BUF","D","34","455.41666666667","0","2","0","2","2","11.11","46","0.00","1.68","102","73","24","6","2","6","50","18","15","2","1","9","38","7","25","45","38","0","0","-"
"540","Hugh McGing","STL","L","3","32.616666666667","1","1","1","0","2","100.00","4","25.00","0.39","5","4","3","1","0","0","0","0","0","0","0","0","2","1","0","1","2","4","1","80.00"
"548","Logan O'Connor","COL","R","13","148.78333333333","0","2","1","1","2","100.00","13","0.00","1.13","22","18","15","6","1","4","4","2","2","0","0","5","6","3","11","12","3","0","1","0.00"
"617","Andre Lee","L.A","L","7","71.983333333333","1","1","1","0","2","100.00","5","20.00","0.68","14","9","7","5","0","2","0","0","0","0","0","0","2","3","17","8","3","0","0","-"
"626","Jack Ahcan","COL","D","11","126.85","0","2","1","1","2","33.33","8","0.00","0.47","19","10","6","2","0","3","2","1","1","0","0","0","6","0","6","9","6","0","0","-"
"778","Hunter Haight","MIN","C","9","97.533333333333","1","1","1","0","2","100.00","13","7.69","1.67","19","16","13","6","2","3","4","2","2","0","0","1","4","1","10","6","2","30","37","44.78"
"785","Kevin Korchinski","CHI","D","13","177.28333333333","0","2","1","1","2","33.33","7","0.00","0.25","17","11","4","1","0","1","4","2","2","0","0","0","13","2","4","23","13","0","0","-"
"786","Kirill Kudryavtsev","VAN","D","3","46.9","0","2","1","1","2","66.67","4","0.00","0.19","9","6","1","0","0","0","0","0","0","0","0","0","1","0","1","5","1","0","0","-"
"813","Brian Halonen","N.J","L","15","114.18333333333","1","1","0","1","2","66.67","8","12.50","0.96","20","16","7","3","0","0","9","3","2","1","0","1","5","3","28","17","2","0","1","0.00"
"851","Oliver Bonk","PHI","D","1","16.466666666667","1","1","0","1","2","66.67","1","100.00","0.03","1","1","0","0","0","0","0","0","0","0","0","0","2","0","2","1","0","0","0","-"
"860","Oscar Fisker Molgaard","SEA","C","13","120.06666666667","0","2","1","1","2","100.00","6","0.00","0.71","15","10","10","6","0","3","2","1","1","0","0","1","8","1","9","15","8","34","42","44.74"
"861","Drew Fortescue","NYR","D","9","133.58333333333","0","2","1","1","2","25.00","3","0.00","0.14","13","8","2","0","0","0","4","2","2","0","0","0","5","0","6","13","7","0","0","-"
"887","Wilmer Skoog","FLA","C","3","45.05","0","2","2","0","2","66.67","4","0.00","0.49","10","7","4","0","1","1","4","2","2","0","0","1","1","0","2","5","5","0","0","-"
"894","Charles Alexis Legault","CAR","D","12","171.53333333333","1","1","0","1","2","28.57","12","8.33","1.03","33","22","10","0","0","4","15","6","5","1","0","3","13","7","13","22","10","0","0","-"
"898","Carter Yakemchuk","OTT","D","4","58.133333333333","1","1","0","1","2","50.00","5","20.00","0.33","13","9","3","1","0","0","2","1","1","0","0","1","7","1","0","1","4","0","0","-"
"903","Sacha Boisvert","CHI","C","7","64.716666666667","1","1","1","0","2","100.00","6","16.67","0.47","12","8","7","2","0","1","9","3","2","1","0","3","4","0","9","10","1","17","28","37.78"
"22","Evgenii Dadonov","N.J","L","24","255.71666666667","1","0","0","0","1","20.00","20","5.00","1.87","39","26","21","10","1","3","2","1","1","0","0","4","15","2","7","17","12","0","1","0.00"
"175","Dominic Toninato","CHI","C","8","73.233333333333","0","1","1","0","1","100.00","8","0.00","1.04","16","15","7","5","1","3","6","3","3","0","0","1","2","2","12","8","1","21","17","55.26"
"187","Kurtis MacDermid","OTT","L","19","79.833333333333","0","1","1","0","1","100.00","4","0.00","0.28","5","5","3","2","1","1","33","9","4","5","0","7","2","0","18","7","6","0","0","-"
"190","Anton Blidh","NYR","L","4","30.816666666667","0","1","0","1","1","100.00","4","0.00","0.37","5","5","3","2","0","2","0","0","0","0","0","0","1","0","10","1","0","0","0","-"
"206","Ryan Graves","PIT","D","22","336.68333333333","1","0","0","0","1","8.33","21","4.76","1.05","72","41","14","1","0","3","10","5","5","0","0","3","20","7","23","26","38","0","0","-"
"214","Steven Santini","T.B","D","12","124.01666666667","0","1","1","0","1","25.00","4","0.00","0.24","21","8","4","0","0","1","2","1","1","0","0","0","7","0","9","11","7","0","0","-"
"236","Dakota Mermis","TOR","D","11","143.3","1","0","0","0","1","33.33","5","20.00","0.19","15","10","3","0","0","0","11","4","3","1","0","3","8","2","8","23","9","0","0","-"
"284","Dysin Mayo","CBJ","D","3","25.2","0","1","0","1","1","50.00","5","0.00","0.1","7","5","1","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","-"
"320","Caleb Jones","PIT","D","7","120.2","0","1","1","0","1","25.00","5","0.00","0.25","17","11","2","0","0","2","0","0","0","0","0","1","4","1","10","14","15","0","0","-"
"335","Dennis Gilbert","OTT","D","8","101.5","0","1","0","1","1","33.33","2","0.00","0.08","7","2","2","0","0","0","2","1","1","0","0","0","6","0","10","12","12","0","0","-"
"353","Cameron Hughes","DAL","C","3","21.95","1","0","0","0","1","50.00","2","50.00","0.42","2","2","2","2","0","0","0","0","0","0","0","1","1","0","3","1","2","0","0","-"
"363","Kevin Rooney","UTA","C","1","9.7333333333333","1","0","0","0","1","100.00","1","100.00","0.19","3","2","3","1","1","0","0","0","0","0","0","0","1","0","0","0","0","2","6","25.00"
"373","Patrik Laine","MTL","L","5","63.033333333333","0","1","1","0","1","100.00","6","0.00","0.71","20","12","4","1","1","0","2","1","1","0","0","1","2","0","2","2","0","2","1","66.67"
"379","Riley Tufte","BOS","L","4","46.683333333333","1","0","0","0","1","100.00","4","25.00","0.89","8","8","4","4","0","0","0","0","0","0","0","0","1","0","7","4","1","0","0","-"
"389","Keaton Middleton","COL","D","3","32.266666666667","0","1","0","1","1","100.00","0","-","0","4","0","0","0","0","0","4","2","2","0","0","1","1","0","6","3","1","0","0","-"
"406","Joona Koppanen","PIT","L","13","157.8","0","1","0","1","1","25.00","7","0.00","0.91","18","15","11","6","1","2","2","1","1","0","0","1","5","4","11","13","4","20","28","41.67"
"415","Matt Luff","STL","R","5","45.666666666667","1","0","0","0","1","100.00","5","20.00","0.36","7","5","4","1","1","1","0","0","0","0","0","0","0","2","8","2","4","0","0","-"
"420","Alex Barré-Boulet","COL","C","2","16.8","0","1","0","1","1","inf","0","-","0.15","3","2","1","1","0","0","0","0","0","0","0","0","0","0","3","2","0","2","0","100.00"
"439","Jonas Rondbjerg","VGK","R","4","48.316666666667","0","1","1","0","1","50.00","6","0.00","0.86","12","9","9","5","1","1","0","0","0","0","0","0","0","1","0","7","0","0","0","-"
"459","Cameron Crotty","OTT","D","6","89.516666666667","0","1","0","1","1","25.00","5","0.00","0.14","9","8","0","0","1","1","0","0","0","0","0","0","3","2","3","8","3","0","0","-"
"498","Patrick Giles","S.J","R","3","26.6","0","1","0","1","1","100.00","2","0.00","0.04","5","2","0","0","0","0","0","0","0","0","0","0","1","0","3","3","2","9","6","60.00"
"531","Alexander Romanov","NYI","D","15","291.66666666667","0","1","0","1","1","11.11","17","0.00","0.51","38","25","5","2","1","1","6","3","3","0","0","4","18","4","31","40","31","0","0","-"
"538","Angus Crookshank","N.J","C","8","68.85","1","0","0","0","1","50.00","4","25.00","0.27","9","6","3","2","0","0","4","2","2","0","0","1","2","0","5","11","7","1","2","33.33"
"555","Nolan Foote","FLA","L","12","129.51666666667","1","0","0","0","1","33.33","13","7.69","1.79","27","22","18","8","1","2","6","3","3","0","0","1","2","2","27","16","4","0","0","-"
"575","Arthur Kaliyev","OTT","R","2","21.216666666667","0","1","0","1","1","50.00","4","0.00","0.56","8","5","3","2","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","-"
"584","Philip Tomasino","PIT","R","9","109.55","0","1","0","1","1","50.00","9","0.00","1.37","21","16","17","6","1","1","0","0","0","0","0","0","3","0","11","17","7","2","2","50.00"
"594","Victor Soderstrom","BOS","D","8","109.41666666667","0","1","0","1","1","16.67","8","0.00","0.16","15","11","2","0","1","1","0","0","0","0","0","0","11","2","1","22","10","0","0","-"
"625","Mitchell Chaffee","T.B","R","11","105.16666666667","0","1","0","1","1","100.00","9","0.00","1.33","12","10","9","5","0","3","4","2","2","0","0","2","7","0","29","9","5","5","5","50.00"
"651","Sam Colangelo","ANA","R","9","91.6","1","0","0","0","1","50.00","7","14.29","0.6","17","10","6","2","1","1","4","2","2","0","0","0","8","1","11","8","1","1","1","50.00"
"663","Brendan Brisson","NYR","C","3","31.766666666667","0","1","0","1","1","100.00","2","0.00","0.49","3","3","3","3","0","0","0","0","0","0","0","0","1","1","1","3","1","0","0","-"
"671","Maxim Groshev","T.B","D","2","23","0","1","0","1","1","100.00","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","7","1","0","0","-"
"681","Ethan Cardwell","S.J","R","7","83.516666666667","1","0","0","0","1","50.00","6","16.67","0.86","19","14","11","3","1","1","2","1","1","0","0","0","5","3","9","9","1","0","0","-"
"686","Mikael Pyyhtia","CBJ","L","5","51.3","1","0","0","0","1","100.00","6","16.67","0.69","15","12","7","3","0","3","0","0","0","0","0","0","1","1","1","6","2","0","0","-"
"687","Matt Rempe","NYR","C","26","223.8","1","0","0","0","1","14.29","15","6.67","2.85","32","25","23","16","1","5","11","4","3","1","0","4","5","2","87","24","6","3","5","37.50"
"700","Matt Kiersted","MIN","D","6","94.366666666667","0","1","1","0","1","33.33","4","0.00","0.05","5","4","1","0","0","1","0","0","0","0","0","0","10","0","0","12","10","0","0","-"
"740","Justin Robidas","CAR","C","2","21.366666666667","0","1","1","0","1","100.00","2","0.00","0.11","3","2","2","0","0","0","0","0","0","0","0","1","1","0","3","2","1","12","12","50.00"
"745","Ethan Del Mastro","CHI","D","19","268.48333333333","0","1","1","0","1","33.33","18","0.00","0.51","39","25","7","1","0","3","18","5","4","0","1","3","16","5","19","38","22","0","0","-"
"761","Tristen Nielsen","COL","C","4","25.216666666667","0","1","1","0","1","100.00","3","0.00","0.26","6","5","4","1","1","1","0","0","0","0","0","0","2","0","8","0","1","0","0","-"
"766","Owen Beck","MTL","C","15","137.83333333333","1","0","0","0","1","20.00","11","9.09","1.66","25","19","14","7","0","2","6","3","3","0","0","3","10","2","24","31","8","44","31","58.67"
"770","Luca Del Bel Belluz","CBJ","C","14","127.36666666667","0","1","0","1","1","50.00","11","0.00","0.97","16","14","11","4","0","2","4","2","2","0","0","1","1","2","3","9","10","23","37","38.33"
"776","Isaiah George","NYI","D","4","53.483333333333","0","1","1","0","1","33.33","2","0.00","0.05","6","4","1","0","0","1","0","0","0","0","0","0","2","2","1","6","3","0","0","-"
"789","Maveric Lamoureux","UTA","D","5","73.266666666667","0","1","1","0","1","20.00","4","0.00","0.18","10","6","3","1","0","1","2","1","1","0","0","0","4","2","11","5","9","0","0","-"
"791","Tristan Luneau","ANA","D","1","11.616666666667","1","0","0","0","1","50.00","2","50.00","0.3","3","2","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"803","Matthew Poitras","BOS","C","3","36.35","1","0","0","0","1","100.00","8","12.50","0.53","8","8","6","3","0","1","4","2","2","0","0","3","1","0","0","5","2","7","11","38.89"
"812","Danil Zhilkin","WPG","C","6","45.5","0","1","1","0","1","33.33","4","0.00","0.28","7","7","3","2","3","1","0","0","0","0","0","0","1","0","5","1","4","9","16","36.00"
"826","Adam Engstrom","MTL","D","15","195.78333333333","0","1","0","1","1","11.11","11","0.00","0.44","29","17","10","0","0","4","8","4","4","0","0","1","7","2","7","21","8","0","0","-"
"829","Cole O'Hara","NSH","R","1","11.383333333333","0","1","1","0","1","100.00","1","0.00","0.06","1","1","0","0","0","0","0","0","0","0","0","0","2","1","2","1","0","0","0","-"
"830","Angus Booth","L.A","D","1","12.3","1","0","0","0","1","100.00","1","100.00","0.11","2","2","1","1","0","0","0","0","0","0","0","0","1","0","2","0","1","0","0","-"
"832","Ludvig Jansson","FLA","D","4","69.083333333333","0","1","0","1","1","16.67","3","0.00","0.09","6","4","1","1","0","0","0","0","0","0","0","0","4","1","0","6","5","0","0","-"
"833","Jared Davidson","MTL","C","10","87.166666666667","0","1","0","1","1","50.00","9","0.00","1.37","19","13","12","5","0","2","10","5","5","0","0","2","5","1","18","8","1","0","1","0.00"
"838","Hunter McDonald","PHI","D","1","15.183333333333","0","1","0","1","1","33.33","0","-","0","1","0","0","0","0","0","4","2","2","0","0","1","0","0","5","2","1","0","0","-"
"845","Ivan Ivan","COL","C","9","67.066666666667","0","1","1","0","1","50.00","4","0.00","0.23","7","6","2","2","0","1","2","1","1","0","0","0","3","0","3","7","1","10","14","41.67"
"846","Parker Ford","WPG","C","15","146.25","0","1","1","0","1","25.00","10","0.00","1.61","25","20","13","6","0","4","4","2","2","0","0","1","1","2","27","17","12","30","36","45.45"
"871","David Reinbacher","MTL","D","2","26.283333333333","0","1","0","1","1","100.00","3","0.00","0.13","5","4","0","0","0","0","0","0","0","0","0","0","2","0","1","2","2","0","0","-"
"876","Aydar Suniev","CGY","L","6","69.733333333333","0","1","1","0","1","50.00","9","0.00","0.96","15","11","8","2","1","0","2","1","1","0","0","1","3","2","2","5","3","0","0","-"
"882","Travis Mitchell","NYI","D","9","103.83333333333","1","0","0","0","1","33.33","4","25.00","0.23","13","7","5","1","1","1","6","3","3","0","0","2","6","0","13","20","6","0","0","-"
"888","Dmitri Simashev","UTA","D","28","423.01666666667","0","1","1","0","1","14.29","26","0.00","1.09","50","36","14","4","0","5","23","6","4","1","1","2","30","1","14","50","28","0","0","-"
"891","Felix Unger Sorum","CAR","R","1","14.583333333333","0","1","1","0","1","100.00","0","-","0.16","2","2","2","1","0","0","0","0","0","0","0","0","3","0","0","3","1","0","0","-"
"892","Florian Xhekaj","MTL","L","5","47.983333333333","0","1","1","0","1","100.00","4","0.00","0.29","8","5","3","2","0","1","7","2","1","1","0","1","4","0","9","2","4","0","0","-"
"893","Ty Mueller","VAN","C","6","65.133333333333","1","0","0","0","1","50.00","2","50.00","0.54","7","6","5","2","0","0","2","1","1","0","0","0","3","1","5","7","4","10","11","47.62"
"897","Connor Clattenburg","EDM","C","5","36.033333333333","1","0","0","0","1","100.00","3","33.33","0.97","7","5","5","4","0","1","13","5","4","1","0","4","4","0","17","3","3","0","0","-"
"904","Michael Brandsegg-Nygård","DET","R","14","175.23333333333","0","1","0","1","1","33.33","20","0.00","2.23","46","31","21","9","2","4","2","1","1","0","0","2","12","5","43","21","3","0","0","-"
"912","Harrison Brunicke","PIT","D","9","141.43333333333","1","0","0","0","1","25.00","8","12.50","0.43","22","15","5","0","0","2","6","3","3","0","0","2","14","1","4","19","13","0","0","-"
"917","Mikulas Hovorka","FLA","D","4","59.633333333333","0","1","0","1","1","33.33","3","0.00","0.53","8","5","3","2","0","1","0","0","0","0","0","1","6","1","3","6","2","0","0","-"
"926","Victor Eklund","NYI","R","1","15.5","0","1","0","1","1","100.00","2","0.00","0.06","2","2","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","-"
